sku,name,price,shop,comments
1157151,卡西欧（CASIO）语音计算器超大型GY-120蟠龙金声音洪亮日历闹铃设置,83.00￥,卡西欧计算器京东自营官方旗舰店,5万+条评价
100000472684,得力(deli)电脑按键语音计算器 12位大屏显示语音计算机 财务金融/银行计算 学生/办公口算 白色1552,52.70￥,得力京东自营官方旗舰店,20万+条评价
100010091034,卡西欧（CASIO）GY-120-BK 语音计算器超大型真人发音声音洪亮 琉璃黑,62.00￥,卡西欧计算器京东自营官方旗舰店,去看二手条评价
100013775955,得力(deli)双电源便携时尚计算器 轻薄机身硅胶按键 学生四年级可爱桌面计算机 学习用品 浅蓝1200,19.90￥,得力京东自营官方旗舰店,5万+条评价
28752838956,得力（deli）计算器财务会计办公学生计算机大屏幕大按键闹钟铃声日历多功能计算器 837es经济款【非语音】,11.50￥,得力易得力办公专卖店,5000+条评价
10039044979653,晨光（M&G）计算器财务专用语音款大号计算机器商用大按键大屏幕可爱真人发音计算机办公室用便携 【语音款 财务专用】98718灰白色双电池/语音款,41.40￥,晨光专卖店,1万+条评价
1042036,得力(deli)双电源电脑按键计算器 12位大屏横式计算机 金融财务/银行计算 办公文具用品 无语音白色2135,55.00￥,得力京东自营官方旗舰店,10万+条评价
2358641,天章TG-837计算器/计算机 双电源12位桌面办公经典通用款便携式太阳能计算器 附带电池,13.90￥,天章京东自营官方旗舰店,5万+条评价
10090231540658,晨光（M&G）科学计算器大学生考试多功能初中高中生高考函数计算机器办公用计算器 240种计算功能 （黑色）升级大屏,21.50￥,晨光办公旗舰店,1000+条评价
10117381785029,可爱卡通高颜值计算器便携式mini办公小型计算机学生学习文具用品 可爱迷你计算器【随机色】,3.99￥,京喜自营官方店,500+条评价
10038102568875,伊达时科学计算器函数多功能学生数学统计消防考试专用计算器工程计算机一建二建造价注会财管初中高中计算器 82CN+中文版黑色,42.00￥,伊达时官方旗舰店,2000+条评价
100009575546,卡西欧(CASIO) FX-82ES PLUS A-2 函数科学计算器学生考试日常学习智黑 大学高中初中学生适用,68.00￥,卡西欧计算器京东自营官方旗舰店,20万+条评价
2212589,得力(deli)大屏12位语音计算器计算机 男女真声切换 电子琴功能可弹音乐 学生/办公口算 办公用品 蓝灰色1555,59.00￥,得力京东自营官方旗舰店,5万+条评价
100055408677,广博(Guangbo)虎小王学生计算器四年级可爱学习办公桌面计算机太阳能双电源 办公用品 粉色 N31662,12.90￥,广博京东自营官方旗舰店,2000+条评价
10104690299615,PBJ计算器带手写板大宽屏办公会计财务专用大中学生考试科学商务金融房地高级多功能桌面摆件高颜值计算机 11.5英寸黑色计算器【自带太阳能】,89.00￥,PBJ旗舰店,200+条评价
10111124959061,计算器方糖语音高颜值专用可爱学生办公计算机会计财务会计便携双电源计算器太阳能会计专用计算器小号便携 小号透明黑色 一个,4.99￥,京喜自营官方店,5000+条评价
10099251635921,学得乐 可爱迷你计算器小型透明高颜值计算机器小学生数学专用创意便携式小号文具用品无声儿童随身计算机 牛奶白,5.22￥,裕丰学生文具专营店,500+条评价
100033423667,得力(deli)双电源便携款计算器  可爱小巧 10位数宽屏学生四年级桌面计算机 办公/学习用品 白色TE122,24.50￥,得力京东自营官方旗舰店,2万+条评价
3168339,齐心(Comix)大台电脑按键计算器 12位宽屏财务/金融计算机 学生/办公用品 EC21,49.00￥,齐心京东自营官方旗舰店,10万+条评价
100025801704,得力(deli)双电源便携时尚计算器 轻薄机身硅胶按键 学生四年级可爱桌面计算机 学习用品 浅红1200,19.90￥,得力京东自营官方旗舰店,5万+条评价
1876864,卡西欧（CASIO）GX-120B 商务计算器 超大型机 办公用品 灰色 GX-120S升级款,65.00￥,卡西欧计算器京东自营官方旗舰店,去看二手条评价
1756873664,原装卡西欧（CASIO） GY-120-GD 语音计算器 真人语音发音大号计算机,89.00￥,环中线办公专营店,2万+条评价
10028801553165,卡西欧（CASIO） 计算器学生用函数多功能科学计算机CPA注会初中大学考试高考FX-82ES 【慧白】函数计算器,65.00￥,锐耀办公专营店,2万+条评价
100070033583,得力（deli）水晶按键语音计算器 12位数字显示 带闹铃/时间日期显示功能 财务办公用品 TE221抹苔绿,23.90￥,得力京东自营官方旗舰店,20万+条评价
10104963542991,科学计算器考试学生专用大学会计函数电子计算机财务考试考研一建 【经典黑】240种功能/可带入考场 单独计算器,35.90￥,MDUG数码旗舰店,100+条评价
100062197255,三年二班 多巴胺计算器学生用彩色可爱机械按键计算机器办公室用高颜值财务会计商用 蓝色款,25.80￥,三年二班京东自营旗舰店,1万+条评价
100047386100,卡西欧（CASIO）fx-991CN CW科学函数计算器fx-991升级款大学生物理化学生物竞赛学习考试上海高考薄荷绿色,183.00￥,卡西欧计算器京东自营官方旗舰店,去看二手条评价
1876455,晨光(M&G)文具12位显示语音计算器 桌面办公计算机  学生/办公通用 大屏幕计算器 银色单个装ADG98104,27.90￥,晨光京东自营官方旗舰店,20万+条评价
10117381785031,可爱卡通高颜值计算器便携式mini办公小型计算机学生学习文具用品 可爱迷你计算器【蓝色】,3.99￥,京喜自营官方店,500+条评价
100051114362,得力(deli)12位金属面板语音计算器 水晶大按键大屏幕财务计算器 办公文具用品 大号 香槟金1559N,34.90￥,得力京东自营官方旗舰店,20万+条评价
100020781062,得力(deli)学习考试函数计算器 240种功能考试计算机(适用于初高中)航天少年 学习用品黑1700P,26.50￥,得力京东自营官方旗舰店,50万+条评价
10066942544036,晨光财务计算器办公电脑按键大号大屏计算器带语音会计算器多功能 无语音【电脑按键+大屏+双电源】+中性笔X1,39.80￥,晨光亚博专卖店,1000+条评价
10089917282785,晨光语音计算器商务办公用品店铺用计算机器大号大按键大屏幕真人发音财务学生会计专用音乐小号便携 非语音-98117,43.76￥,晨光办公旗舰店,5000+条评价
100062197251,三年二班 多巴胺计算器学生用彩色可爱机械按键计算机器办公室用高颜值财务会计商用 黄色款,25.80￥,三年二班京东自营旗舰店,1万+条评价
100017571395,KACO乐迈双电源计算器12位大屏幕桌面计算机办公用品白色,69.00￥,KACO京东自营官方旗舰店,2万+条评价
100025801704,得力(deli)双电源便携时尚计算器 轻薄机身硅胶按键 学生四年级可爱桌面计算机 学习用品 浅红1200,19.90￥,得力京东自营官方旗舰店,5万+条评价
10089917282775,晨光语音计算器商务办公用品店铺用计算机器大号大按键大屏幕真人发音财务学生会计专用音乐小号便携 98818-语音款,16.80￥,晨光办公旗舰店,5000+条评价
10044932463383,得力（deli）计算器会计财务专用大号大屏计算器学生用文具办公12位大按键带语音 1559N-语音计算器,29.90￥,得力墨子专卖店,200+条评价
10092849875753,高颜值计算器女神办公用计算机办公室用迷你商用学生办公用品会计专用非语音小学生四年级机械键盘手感 柔雾玫瑰-轻奢,33.80￥,锐耀办公专营店,500+条评价
10071641929541,学得乐 高颜值女神计算器小学生四年级考试计算机器办公商用大学生专用可爱迷你儿童款小型便携太阳能多功能 迷你双电源/蓝色,9.80￥,创优润德学生文具专营店,1000+条评价
10028132534003,谦临（QIANLIN） 小号迷你学生考试计算器静音带挂绳便携式小型计算器无声计算机无语音计算器 不带绳子翻盖款,9.60￥,谦临办公文具专营店,5000+条评价
569554,得力(deli)双电源宽屏大号金属面板办公桌面计算器 金融财务计算机 办公文具用品 银灰色1654,30.70￥,得力京东自营官方旗舰店,50万+条评价
14278990146,卡西欧（CASIO） MH-12新款宽型台式会计出纳财务计算器12位数太阳能商用电子商务办公用计算机 MH-12小号黑色(宽127mm*高136mm),28.00￥,众匠计算器专营店,5000+条评价
100046534790,得力(deli)双电源电脑按键计算器 12位大屏横式计算机 金融财务/银行计算 办公文具用品 白色2135,49.80￥,办公文具店,500+条评价
10111124942954,计算器方糖语音高颜值专用可爱学生办公计算机会计财务会计便携双电源计算器太阳能会计专用计算器小号便携 多巴胺丁香紫一个,14.90￥,京喜自营官方店,30条评价
10108684341914,科学函数计算器学生考试太阳能手写板计算器电子计算机小商务礼品 太阳能款-手写板计算器含电池,58.39￥,ZOCO学习用品旗舰店,7条评价
63918430216,卡西欧（CASIO） HL-4A随身出行轻巧出差便携计算器时尚迷你可爱掌上学生用翻盖式计算机 HL-4A迷你型小号【宽56MM*高87MM】,18.00￥,众匠计算器专营店,5000+条评价
100070033595,得力（deli）12位大屏语音计算器 闹钟日历功能语音计算机 办公用品 1541A银色,39.00￥,得力京东自营官方旗舰店,20万+条评价
10028132533990,谦临（QIANLIN） 小号迷你学生考试计算器静音带挂绳便携式小型计算器无声计算机无语音计算器 DC-109冰蓝【带绳】,9.98￥,谦临办公文具专营店,5000+条评价
10113419689329,科学计算器考试专用大学生函数计算机数学多功能一建二建考研计算机器便携初中生高中生cpa财管注会 【科学函数款】白色,12.75￥,京喜自营官方店,2000+条评价
67620825782,佳能（Canon）随身出差轻巧出行便携计算器太阳能小号小型时尚迷你可爱掌上学生用翻盖式计算机 AS-8小型上下翻盖【宽60MM*高97MM】,18.00￥,众匠计算器专营店,200+条评价
10112540600527,人教版同款小学生专用计算器四年级学习数学课本同步计算机多功能办公财会计算 【灰色】教材同款,11.00￥,锐耀办公专营店,2000+条评价
10111124959063,计算器方糖语音高颜值专用可爱学生办公计算机会计财务会计便携双电源计算器太阳能会计专用计算器小号便携 小号透明蓝色 一个,4.99￥,京喜自营官方店,5000+条评价
100070033595,得力（deli）12位大屏语音计算器 闹钟日历功能语音计算机 办公用品 1541A银色,39.00￥,得力京东自营官方旗舰店,20万+条评价
100081814000,三木(SUNWOOD)函数科学计算器 240种功能考试计算机(适用于初高中生) EC-82MS 樱粉,17.80￥,三木京东自营官方旗舰店,2000+条评价
5326741,晨光(M&G)文具金色金属面板计算器 语音型桌面计算机 学生/办公通用12位大屏幕计算器 单个装ADG98137,39.90￥,晨光京东自营官方旗舰店,20万+条评价
696804,夏普（SHARP）EL-2135 商务办公 计算器 白色,109.00￥,信鹏发京东自营旗舰店,5万+条评价
10103098690196,办公语音桌面计算机财务计算器会计专用大号太阳能性价比经典款学生考试经济适用得力同款晨光同款卡西欧同款 【非太阳能语音款】樱花粉,11.90￥,京喜自营官方店,1000+条评价
10025744228785,晨光计算器电脑按键财务会计专用太阳能多功能办公用商务型计算机办公室用品 【电脑按键 财务款】MG-2135双电源/非语音,33.00￥,彤学办公专营店,2000+条评价
2211886,得力(deli)双电源时尚计算器 轻薄机身平板按键桌面计算机 办公用品 白色1589,49.00￥,得力京东自营官方旗舰店,20万+条评价
10112540600525,人教版同款小学生专用计算器四年级学习数学课本同步计算机多功能办公财会计算 【绿色】教材同款,11.00￥,锐耀办公专营店,2000+条评价
10103086168998,晨光(M&G)文具计算器办公用会计专用商用太阳能学生用带语音/非语言便携双电源计算机 【非语音+双电源】升级款-电脑按键 官方标配,27.80￥,晨光吉喆专卖店,200+条评价
